"id","ten_file_anh","wrist","thumb_cmc","thumb_mcp","thumb_ip","thumb_tip","index_finger_mcp","index_finger_pip","index_finger_dip","index_finger_tip","middle_finger_mcp","middle_finger_pip","middle_finger_dip","middle_finger_tip","ring_finger_mcp","ring_finger_pip","ring_finger_dip","ring_finger_tip","pinky_mcp","pinky_pip","pinky_dip","pinky_tip"
70,"WIN_20231121_18_02_51_Pro.jpg","0.71636;0.85642;5.65e-07","0.65089;0.80257;-0.0340913646","0.60481;0.68048;-0.053350389","0.57448;0.57139;-0.0690538213","0.5464;0.48038;-0.0833997503","0.66172;0.51999;-0.0319286287","0.64087;0.37463;-0.0562493317","0.6304;0.27996;-0.0755703971","0.62461;0.20341;-0.0894212723","0.70993;0.50856;-0.0340665765","0.7104;0.34395;-0.0545189641","0.71209;0.23386;-0.0724203959","0.71203;0.14407;-0.0847123712","0.75426;0.5338;-0.0404230021","0.76603;0.37932;-0.0631537735","0.77322;0.28164;-0.0776850432","0.77526;0.19816;-0.0871016905","0.79521;0.58748;-0.049427256","0.8218;0.47512;-0.0698694438","0.83417;0.40475;-0.0768902972","0.83891;0.34167;-0.0806071609"
71,"WIN_20231121_18_02_55_Pro.jpg","0.63096;0.8475;7.779e-07","0.69315;0.77622;-0.0238403622","0.72784;0.67129;-0.0484035276","0.75299;0.56453;-0.0677531287","0.78874;0.49678;-0.0899654627","0.67297;0.57212;-0.0761697814","0.67281;0.40004;-0.105724439","0.67267;0.29507;-0.1196858585","0.67197;0.21687;-0.1267350763","0.62274;0.5836;-0.0764954239","0.60922;0.40102;-0.1031020358","0.60141;0.29088;-0.1135812476","0.59578;0.21193;-0.1192615479","0.57867;0.61057;-0.0751811713","0.55988;0.43856;-0.0977016613","0.55037;0.33087;-0.1101748943","0.54513;0.25074;-0.1170834154","0.54375;0.65083;-0.0736861974","0.52235;0.50981;-0.0935541615","0.51225;0.42632;-0.1021654382","0.50662;0.35674;-0.1058133319"
72,"WIN_20231121_18_03_00_Pro.jpg","0.36252;0.83305;4.684e-07","0.31247;0.76721;-0.0137499459","0.27757;0.66801;-0.0295454245","0.24602;0.58452;-0.0426252186","0.21056;0.53812;-0.0568407066","0.32675;0.60411;-0.0475841835","0.32339;0.44921;-0.0670510158","0.32128;0.35904;-0.074703522","0.32075;0.29327;-0.0775267482","0.36862;0.60894;-0.0513381809","0.3763;0.43955;-0.0699059293","0.37794;0.33847;-0.077728346","0.37851;0.26481;-0.0815264732","0.40606;0.62369;-0.0539289676","0.41594;0.469;-0.0706264898","0.41845;0.37549;-0.0788452029","0.41818;0.30686;-0.0825988874","0.43756;0.64408;-0.0559317656","0.45121;0.52412;-0.0679779574","0.45735;0.45721;-0.0698270425","0.45857;0.40346;-0.0691757649"
73,"WIN_20231121_18_03_16_Pro.jpg","0.623;0.83472;-1.606e-07","0.5929;0.74517;0.0020528862","0.58012;0.62966;-0.0063272626","0.55447;0.54506;-0.021389259","0.52559;0.48375;-0.0383451767","0.65615;0.57258;0.0092160795","0.61322;0.49904;-0.0126893371","0.56446;0.47586;-0.0357448757","0.52542;0.4534;-0.0517474823","0.67667;0.558;-0.0090462305","0.64722;0.43997;-0.0280415434","0.62071;0.36658;-0.0458024926","0.60568;0.29657;-0.0591388531","0.69825;0.57712;-0.0304699596","0.7043;0.4552;-0.0526369102","0.69738;0.37017;-0.0668520108","0.69415;0.29883;-0.0767008811","0.7152;0.61213;-0.0520923436","0.76564;0.53958;-0.0708332881","0.79888;0.47754;-0.0793488249","0.82429;0.41377;-0.0863816887"
74,"WIN_20231121_18_03_24_Pro.jpg","0.65141;0.80454;4.577e-07","0.70301;0.72705;-0.0083366586","0.73254;0.61627;-0.0242976099","0.75057;0.50723;-0.0344053395","0.77991;0.43926;-0.046196755","0.69862;0.56507;-0.0685887262","0.70208;0.39803;-0.0869700685","0.69911;0.2987;-0.0916632935","0.69608;0.22668;-0.0942601562","0.65276;0.57334;-0.0698234364","0.65491;0.41946;-0.0858385712","0.65103;0.33723;-0.0876299813","0.64801;0.28292;-0.0892426074","0.60862;0.59774;-0.0674243569","0.59439;0.43202;-0.08870776","0.58386;0.32873;-0.1035471261","0.57616;0.25208;-0.1138870344","0.57312;0.62926;-0.0613718182","0.52788;0.53711;-0.0853267014","0.49726;0.48663;-0.0988362283","0.47146;0.44079;-0.1065716147"
75,"WIN_20231121_18_03_40_Pro.jpg","0.25815;0.71728;4.713e-07","0.29169;0.65943;-0.0071165152","0.31759;0.58246;-0.0154597126","0.34123;0.52368;-0.0256917272","0.36226;0.48099;-0.0363690592","0.27419;0.49399;-0.014246067","0.30592;0.41541;-0.0347495079","0.32955;0.36262;-0.0493294224","0.34839;0.32174;-0.0586675033","0.25531;0.48062;-0.026275726","0.2622;0.35924;-0.0443444178","0.26775;0.27954;-0.056917537","0.26859;0.21273;-0.0644476563","0.23824;0.49546;-0.0401024707","0.21834;0.38261;-0.0615556873","0.20371;0.30628;-0.075264059","0.19059;0.24597;-0.0829550028","0.22433;0.53491;-0.0541576482","0.18352;0.47234;-0.0759086609","0.15902;0.42458;-0.0854295716","0.13966;0.38268;-0.090224795"
76,"WIN_20231121_18_12_51_Pro.jpg","0.69791;0.76945;5.26e-07","0.73974;0.67796;-0.0009843833","0.75045;0.56645;-0.0080604451","0.72877;0.48479;-0.0151729304","0.70553;0.43367;-0.0243976768","0.74184;0.52892;-0.0318379402","0.73092;0.38308;-0.050326243","0.72654;0.29731;-0.058948867","0.723;0.2307;-0.0625248998","0.70572;0.5362;-0.0415090472","0.70089;0.37444;-0.0583340041","0.69781;0.27408;-0.0668435544","0.69711;0.19688;-0.0714825392","0.66934;0.54907;-0.0495406501","0.67047;0.39551;-0.0624590293","0.67036;0.3004;-0.0712954625","0.67217;0.22828;-0.0764998794","0.63432;0.56958;-0.0564807616","0.63894;0.4495;-0.0665492788","0.64265;0.37625;-0.0701684579","0.6465;0.31576;-0.0714146122"
77,"WIN_20231121_18_12_56_Pro.jpg","0.8085;0.94063;3.849e-07","0.73762;0.85727;-0.0356619991","0.69637;0.70928;-0.054072164","0.68981;0.57178;-0.0695878193","0.70464;0.45755;-0.082950063","0.74367;0.55794;-0.0222298913","0.74589;0.391;-0.0497245416","0.74894;0.29088;-0.0725808218","0.75448;0.20645;-0.0883719102","0.79301;0.54736;-0.0232227221","0.79491;0.36116;-0.0452391915","0.79443;0.2436;-0.0648871511","0.79282;0.14801;-0.0782895163","0.83877;0.57126;-0.0296245497","0.84249;0.39346;-0.0515814386","0.84228;0.28799;-0.0638059005","0.83861;0.20422;-0.0712196529","0.88403;0.62216;-0.0396300294","0.88803;0.48241;-0.058893729","0.88436;0.40085;-0.0637265891","0.87604;0.33856;-0.0650855154"
78,"WIN_20231121_18_12_59_Pro.jpg","0.3563;0.93605;5.727e-07","0.41202;0.88656;-0.0378865488","0.44545;0.77393;-0.0569749735","0.46038;0.66319;-0.0716259778","0.47387;0.56905;-0.0864366442","0.42061;0.62786;-0.0489669256","0.42873;0.47813;-0.0810944885","0.43089;0.38409;-0.1024152339","0.43015;0.30313;-0.1158195436","0.3797;0.61951;-0.0492423996","0.39194;0.45316;-0.0804734752","0.39766;0.34587;-0.1010094285","0.40113;0.25427;-0.1133710444","0.33817;0.63999;-0.0530236997","0.34621;0.47925;-0.0828310326","0.35253;0.37921;-0.0983369797","0.35845;0.29629;-0.1060632691","0.2961;0.68311;-0.0595747754","0.29904;0.55327;-0.0862143114","0.30647;0.47128;-0.0965925381","0.31464;0.39925;-0.1010009646"
79,"WIN_20231121_18_13_03_Pro.jpg","0.39637;0.71365;4.381e-07","0.35524;0.65059;-0.0101899356","0.33835;0.5493;-0.0203236137","0.34702;0.4593;-0.0278576314","0.36936;0.40018;-0.0357101075","0.37792;0.51436;-0.0356438793","0.39442;0.3851;-0.0507584587","0.40461;0.30814;-0.0574481376","0.41291;0.25115;-0.0605713017","0.41387;0.52542;-0.0388686098","0.42762;0.38615;-0.0520899333","0.43491;0.29884;-0.0588584542","0.4386;0.23554;-0.0625168085","0.44599;0.5439;-0.0408049338","0.45461;0.41118;-0.0519105718","0.46015;0.32788;-0.0579635985","0.46248;0.26653;-0.0614455938","0.47209;0.5668;-0.0424386002","0.47765;0.46689;-0.0529092252","0.48018;0.40322;-0.055458609","0.48249;0.35066;-0.0555054508"
80,"WIN_20231128_16_46_20_Pro.jpg","0.61469;0.5164;1.136e-07","0.60645;0.44607;0.0050155791","0.6021;0.38301;0.0040208776","0.60281;0.33759;0.0005844042","0.60457;0.30045;-0.0036811118","0.59428;0.35734;-0.0051456038","0.5971;0.29079;-0.0178118814","0.59841;0.2393;-0.026771646","0.5994;0.19688;-0.0331774689","0.59566;0.3634;-0.0156304967","0.59891;0.29027;-0.0288580991","0.60052;0.23379;-0.0377605557","0.60251;0.18556;-0.0438531004","0.59935;0.37866;-0.0260416362","0.60488;0.30713;-0.0387450643","0.60782;0.25643;-0.0465156138","0.61021;0.21369;-0.0513611846","0.60497;0.40321;-0.0358761959","0.61107;0.35633;-0.0478598215","0.61386;0.32136;-0.0539355315","0.61642;0.29054;-0.0577326901"
81,"WIN_20231128_16_46_23_Pro.jpg","0.57408;0.57957;7.24e-08","0.55307;0.51821;0.0128424242","0.52388;0.47782;0.0145562878","0.49617;0.45129;0.0122617278","0.47503;0.43363;0.0078608012","0.52913;0.44953;0.0008732604","0.47849;0.40536;-0.0105202328","0.44636;0.37107;-0.0186124686","0.4213;0.33971;-0.0240254439","0.52734;0.45496;-0.0134247513","0.4695;0.40263;-0.0249890424","0.43337;0.36075;-0.0334278457","0.40458;0.31962;-0.0392772369","0.52087;0.47341;-0.026814498","0.468;0.42018;-0.0360548869","0.43693;0.37884;-0.0408066027","0.4133;0.33959;-0.0438574813","0.51066;0.5038;-0.0390374288","0.47266;0.45941;-0.0465032011","0.45257;0.42717;-0.0479828008","0.43703;0.3948;-0.0487152785"
82,"WIN_20231128_16_46_27_Pro.jpg","0.6386;0.54675;3.137e-07","0.63952;0.49117;0.0153327221","0.66408;0.44242;0.0189590883","0.68722;0.41532;0.015756119","0.7039;0.38964;0.0117356312","0.70409;0.40856;0.0308692288","0.72995;0.34298;0.0317406282","0.75097;0.29194;0.0295193139","0.76888;0.25606;0.0272657182","0.7121;0.40469;0.0143327788","0.73714;0.32654;0.016554689","0.75865;0.27509;0.0139100505","0.78009;0.23754;0.0116400002","0.71756;0.40533;-0.0035003847","0.74092;0.32344;-0.0028854352","0.76189;0.27314;-0.0031661913","0.78096;0.239;-0.0038824021","0.72013;0.40695;-0.0215078704","0.74122;0.33414;-0.0210673548","0.75835;0.29147;-0.0194541197","0.77354;0.26098;-0.0185500234"
83,"WIN_20231128_16_46_46_Pro.jpg","0.75166;0.75909;2.49e-08","0.724;0.64951;0.0581252538","0.7303;0.55681;0.0796872973","0.73517;0.50016;0.0876874179","0.739;0.44214;0.092398189","0.76617;0.48463;0.0547081232","0.76919;0.38034;0.0564383306","0.77184;0.30519;0.0544097535","0.77678;0.24057;0.0504561886","0.77174;0.48948;0.0155082662","0.76482;0.35789;0.0116876066","0.7614;0.26626;0.0052943486","0.76157;0.19365;-0.0012398398","0.76873;0.502;-0.0213681422","0.76196;0.36796;-0.0275943689","0.76037;0.279;-0.0329707675","0.7642;0.20735;-0.0389657952","0.75852;0.51512;-0.0538469702","0.75626;0.41083;-0.0637028441","0.75937;0.34777;-0.0690854043","0.76678;0.29513;-0.0745240748"
84,"WIN_20231128_16_46_49_Pro.jpg","0.29446;0.56125;2.122e-07","0.31275;0.47371;0.0269289985","0.30741;0.39423;0.0388635173","0.29066;0.34069;0.0437687673","0.27554;0.30299;0.0472337753","0.32218;0.36428;0.0270850509","0.29727;0.26119;0.0270662587","0.28493;0.19461;0.0271289591","0.27677;0.14104;0.0276939236","0.3124;0.35404;0.0087285209","0.28953;0.2379;0.0067880945","0.2811;0.16605;0.0047299378","0.2785;0.11096;0.004355981","0.29434;0.3509;-0.0084865177","0.27535;0.23716;-0.009202281","0.27244;0.16939;-0.0105126668","0.27589;0.11591;-0.0109451506","0.26691;0.3557;-0.023638824","0.25612;0.25428;-0.0232758839","0.25874;0.19901;-0.0206218194","0.26493;0.15479;-0.0181539748"
